value_exc_vat,value_inc_vat,valid_from,valid_to,payment_method
19.0,19.95,2025-10-03 06:30:00+00:00,2025-10-03 07:00:00+00:00,
18.8,19.74,2025-10-03 07:00:00+00:00,2025-10-03 07:30:00+00:00,
18.59,19.5195,2025-10-03 07:30:00+00:00,2025-10-03 08:00:00+00:00,
17.8,18.69,2025-10-03 08:00:00+00:00,2025-10-03 08:30:00+00:00,
16.82,17.661,2025-10-03 08:30:00+00:00,2025-10-03 09:00:00+00:00,
17.06,17.913,2025-10-03 09:00:00+00:00,2025-10-03 09:30:00+00:00,
14.0,14.7,2025-10-03 09:30:00+00:00,2025-10-03 10:00:00+00:00,
13.7,14.385,2025-10-03 10:00:00+00:00,2025-10-03 10:30:00+00:00,
12.93,13.5765,2025-10-03 10:30:00+00:00,2025-10-03 11:00:00+00:00,
13.6,14.28,2025-10-03 11:00:00+00:00,2025-10-03 11:30:00+00:00,
13.05,13.7025,2025-10-03 11:30:00+00:00,2025-10-03 12:00:00+00:00,
11.0,11.55,2025-10-03 12:00:00+00:00,2025-10-03 12:30:00+00:00,
10.4,10.92,2025-10-03 12:30:00+00:00,2025-10-03 13:00:00+00:00,
9.9,10.395,2025-10-03 13:00:00+00:00,2025-10-03 13:30:00+00:00,
9.67,10.1535,2025-10-03 13:30:00+00:00,2025-10-03 14:00:00+00:00,
10.0,10.5,2025-10-03 14:00:00+00:00,2025-10-03 14:30:00+00:00,
10.04,10.542,2025-10-03 14:30:00+00:00,2025-10-03 15:00:00+00:00,
21.04,22.092,2025-10-03 15:00:00+00:00,2025-10-03 15:30:00+00:00,
23.02,24.171,2025-10-03 15:30:00+00:00,2025-10-03 16:00:00+00:00,
19.95,20.9475,2025-10-03 16:00:00+00:00,2025-10-03 16:30:00+00:00,
22.0,23.1,2025-10-03 16:30:00+00:00,2025-10-03 17:00:00+00:00,
22.38,23.499,2025-10-03 17:00:00+00:00,2025-10-03 17:30:00+00:00,
24.19,25.3995,2025-10-03 17:30:00+00:00,2025-10-03 18:00:00+00:00,
11.12,11.676,2025-10-03 18:00:00+00:00,2025-10-03 18:30:00+00:00,
9.54,10.017,2025-10-03 18:30:00+00:00,2025-10-03 19:00:00+00:00,
7.0,7.35,2025-10-03 19:00:00+00:00,2025-10-03 19:30:00+00:00,
7.0,7.35,2025-10-03 19:30:00+00:00,2025-10-03 20:00:00+00:00,
4.16,4.368,2025-10-03 20:00:00+00:00,2025-10-03 20:30:00+00:00,
4.0,4.2,2025-10-03 20:30:00+00:00,2025-10-03 21:00:00+00:00,
6.0,6.3,2025-10-03 21:00:00+00:00,2025-10-03 21:30:00+00:00,
1.99,2.0895,2025-10-03 21:30:00+00:00,2025-10-03 22:00:00+00:00,
3.2,3.36,2025-10-03 22:00:00+00:00,2025-10-03 22:30:00+00:00,
-0.13,-0.1365,2025-10-03 22:30:00+00:00,2025-10-03 23:00:00+00:00,
0.88,0.924,2025-10-03 23:00:00+00:00,2025-10-03 23:30:00+00:00,
0.72,0.756,2025-10-03 23:30:00+00:00,2025-10-04 00:00:00+00:00,
-0.4,-0.42,2025-10-04 00:00:00+00:00,2025-10-04 00:30:00+00:00,
-0.39,-0.4095,2025-10-04 00:30:00+00:00,2025-10-04 01:00:00+00:00,
0.04,0.042,2025-10-04 01:00:00+00:00,2025-10-04 01:30:00+00:00,
-0.2,-0.21,2025-10-04 01:30:00+00:00,2025-10-04 02:00:00+00:00,
-0.2,-0.21,2025-10-04 02:00:00+00:00,2025-10-04 02:30:00+00:00,
-0.2,-0.21,2025-10-04 02:30:00+00:00,2025-10-04 03:00:00+00:00,
-0.2,-0.21,2025-10-04 03:00:00+00:00,2025-10-04 03:30:00+00:00,
-0.2,-0.21,2025-10-04 03:30:00+00:00,2025-10-04 04:00:00+00:00,
0.18,0.189,2025-10-04 04:00:00+00:00,2025-10-04 04:30:00+00:00,
-0.18,-0.189,2025-10-04 04:30:00+00:00,2025-10-04 05:00:00+00:00,
-0.19,-0.1995,2025-10-04 05:00:00+00:00,2025-10-04 05:30:00+00:00,
2.18,2.289,2025-10-04 05:30:00+00:00,2025-10-04 06:00:00+00:00,
-0.42,-0.441,2025-10-04 06:00:00+00:00,2025-10-04 06:30:00+00:00,
2.42,2.541,2025-10-04 06:30:00+00:00,2025-10-04 07:00:00+00:00,
2.61,2.7405,2025-10-04 07:00:00+00:00,2025-10-04 07:30:00+00:00,
4.2,4.41,2025-10-04 07:30:00+00:00,2025-10-04 08:00:00+00:00,
1.0,1.05,2025-10-04 08:00:00+00:00,2025-10-04 08:30:00+00:00,
1.05,1.1025,2025-10-04 08:30:00+00:00,2025-10-04 09:00:00+00:00,
0.05,0.0525,2025-10-04 09:00:00+00:00,2025-10-04 09:30:00+00:00,
-0.42,-0.441,2025-10-04 09:30:00+00:00,2025-10-04 10:00:00+00:00,
0.08,0.084,2025-10-04 10:00:00+00:00,2025-10-04 10:30:00+00:00,
-0.2,-0.21,2025-10-04 10:30:00+00:00,2025-10-04 11:00:00+00:00,
1.4,1.47,2025-10-04 11:00:00+00:00,2025-10-04 11:30:00+00:00,
-0.2,-0.21,2025-10-04 11:30:00+00:00,2025-10-04 12:00:00+00:00,
0.14,0.147,2025-10-04 12:00:00+00:00,2025-10-04 12:30:00+00:00,
-0.2,-0.21,2025-10-04 12:30:00+00:00,2025-10-04 13:00:00+00:00,
-0.42,-0.441,2025-10-04 13:00:00+00:00,2025-10-04 13:30:00+00:00,
-0.37,-0.3885,2025-10-04 13:30:00+00:00,2025-10-04 14:00:00+00:00,
0.12,0.126,2025-10-04 14:00:00+00:00,2025-10-04 14:30:00+00:00,
0.47,0.4935,2025-10-04 14:30:00+00:00,2025-10-04 15:00:00+00:00,
11.58,12.159,2025-10-04 15:00:00+00:00,2025-10-04 15:30:00+00:00,
14.0,14.7,2025-10-04 15:30:00+00:00,2025-10-04 16:00:00+00:00,
10.4,10.92,2025-10-04 16:00:00+00:00,2025-10-04 16:30:00+00:00,
14.4,15.12,2025-10-04 16:30:00+00:00,2025-10-04 17:00:00+00:00,
14.17,14.8785,2025-10-04 17:00:00+00:00,2025-10-04 17:30:00+00:00,
15.7,16.485,2025-10-04 17:30:00+00:00,2025-10-04 18:00:00+00:00,
2.96,3.108,2025-10-04 18:00:00+00:00,2025-10-04 18:30:00+00:00,
1.04,1.092,2025-10-04 18:30:00+00:00,2025-10-04 19:00:00+00:00,
2.0,2.1,2025-10-04 19:00:00+00:00,2025-10-04 19:30:00+00:00,
0.0,0.0,2025-10-04 19:30:00+00:00,2025-10-04 20:00:00+00:00,
1.39,1.4595,2025-10-04 20:00:00+00:00,2025-10-04 20:30:00+00:00,
-0.42,-0.441,2025-10-04 20:30:00+00:00,2025-10-04 21:00:00+00:00,
0.64,0.672,2025-10-04 21:00:00+00:00,2025-10-04 21:30:00+00:00,
-0.42,-0.441,2025-10-04 21:30:00+00:00,2025-10-04 22:00:00+00:00,
1.8,1.89,2025-10-04 22:00:00+00:00,2025-10-04 22:30:00+00:00,
0.0,0.0,2025-10-04 22:30:00+00:00,2025-10-04 23:00:00+00:00,
-0.42,-0.441,2025-10-04 23:00:00+00:00,2025-10-04 23:30:00+00:00,
-0.2,-0.21,2025-10-04 23:30:00+00:00,2025-10-05 00:00:00+00:00,
-0.8,-0.84,2025-10-05 00:00:00+00:00,2025-10-05 00:30:00+00:00,
-0.42,-0.441,2025-10-05 00:30:00+00:00,2025-10-05 01:00:00+00:00,
-0.42,-0.441,2025-10-05 01:00:00+00:00,2025-10-05 01:30:00+00:00,
-0.4,-0.42,2025-10-05 01:30:00+00:00,2025-10-05 02:00:00+00:00,
-0.2,-0.21,2025-10-05 02:00:00+00:00,2025-10-05 02:30:00+00:00,
-0.38,-0.399,2025-10-05 02:30:00+00:00,2025-10-05 03:00:00+00:00,
-1.22,-1.281,2025-10-05 03:00:00+00:00,2025-10-05 03:30:00+00:00,
-0.76,-0.798,2025-10-05 03:30:00+00:00,2025-10-05 04:00:00+00:00,
-0.2,-0.21,2025-10-05 04:00:00+00:00,2025-10-05 04:30:00+00:00,
-0.42,-0.441,2025-10-05 04:30:00+00:00,2025-10-05 05:00:00+00:00,
-0.26,-0.273,2025-10-05 05:00:00+00:00,2025-10-05 05:30:00+00:00,
-0.02,-0.021,2025-10-05 05:30:00+00:00,2025-10-05 06:00:00+00:00,
0.04,0.042,2025-10-05 06:00:00+00:00,2025-10-05 06:30:00+00:00,
1.14,1.197,2025-10-05 06:30:00+00:00,2025-10-05 07:00:00+00:00,
1.4,1.47,2025-10-05 07:00:00+00:00,2025-10-05 07:30:00+00:00,
2.0,2.1,2025-10-05 07:30:00+00:00,2025-10-05 08:00:00+00:00,
1.48,1.554,2025-10-05 08:00:00+00:00,2025-10-05 08:30:00+00:00,
1.6,1.68,2025-10-05 08:30:00+00:00,2025-10-05 09:00:00+00:00,
0.2,0.21,2025-10-05 09:00:00+00:00,2025-10-05 09:30:00+00:00,
-0.2,-0.21,2025-10-05 09:30:00+00:00,2025-10-05 10:00:00+00:00,
0.42,0.441,2025-10-05 10:00:00+00:00,2025-10-05 10:30:00+00:00,
-0.42,-0.441,2025-10-05 10:30:00+00:00,2025-10-05 11:00:00+00:00,
0.26,0.273,2025-10-05 11:00:00+00:00,2025-10-05 11:30:00+00:00,
0.8,0.84,2025-10-05 11:30:00+00:00,2025-10-05 12:00:00+00:00,
0.36,0.378,2025-10-05 12:00:00+00:00,2025-10-05 12:30:00+00:00,
0.78,0.819,2025-10-05 12:30:00+00:00,2025-10-05 13:00:00+00:00,
0.66,0.693,2025-10-05 13:00:00+00:00,2025-10-05 13:30:00+00:00,
0.9,0.945,2025-10-05 13:30:00+00:00,2025-10-05 14:00:00+00:00,
0.2,0.21,2025-10-05 14:00:00+00:00,2025-10-05 14:30:00+00:00,
0.89,0.9345,2025-10-05 14:30:00+00:00,2025-10-05 15:00:00+00:00,
10.5,11.025,2025-10-05 15:00:00+00:00,2025-10-05 15:30:00+00:00,
18.22,19.131,2025-10-05 15:30:00+00:00,2025-10-05 16:00:00+00:00,
22.91,24.0555,2025-10-05 16:00:00+00:00,2025-10-05 16:30:00+00:00,
26.54,27.867,2025-10-05 16:30:00+00:00,2025-10-05 17:00:00+00:00,
24.54,25.767,2025-10-05 17:00:00+00:00,2025-10-05 17:30:00+00:00,
26.16,27.468,2025-10-05 17:30:00+00:00,2025-10-05 18:00:00+00:00,
14.98,15.729,2025-10-05 18:00:00+00:00,2025-10-05 18:30:00+00:00,
13.08,13.734,2025-10-05 18:30:00+00:00,2025-10-05 19:00:00+00:00,
12.48,13.104,2025-10-05 19:00:00+00:00,2025-10-05 19:30:00+00:00,
8.8,9.24,2025-10-05 19:30:00+00:00,2025-10-05 20:00:00+00:00,
9.86,10.353,2025-10-05 20:00:00+00:00,2025-10-05 20:30:00+00:00,
4.94,5.187,2025-10-05 20:30:00+00:00,2025-10-05 21:00:00+00:00,
6.67,7.0035,2025-10-05 21:00:00+00:00,2025-10-05 21:30:00+00:00,
2.32,2.436,2025-10-05 21:30:00+00:00,2025-10-05 22:00:00+00:00,
7.79,8.1795,2025-10-05 22:00:00+00:00,2025-10-05 22:30:00+00:00,
3.56,3.738,2025-10-05 22:30:00+00:00,2025-10-05 23:00:00+00:00,
3.8,3.99,2025-10-05 23:00:00+00:00,2025-10-05 23:30:00+00:00,
2.4,2.52,2025-10-05 23:30:00+00:00,2025-10-06 00:00:00+00:00,
2.47,2.5935,2025-10-06 00:00:00+00:00,2025-10-06 00:30:00+00:00,
2.6,2.73,2025-10-06 00:30:00+00:00,2025-10-06 01:00:00+00:00,
3.78,3.969,2025-10-06 01:00:00+00:00,2025-10-06 01:30:00+00:00,
3.0,3.15,2025-10-06 01:30:00+00:00,2025-10-06 02:00:00+00:00,
4.0,4.2,2025-10-06 02:00:00+00:00,2025-10-06 02:30:00+00:00,
3.64,3.822,2025-10-06 02:30:00+00:00,2025-10-06 03:00:00+00:00,
3.64,3.822,2025-10-06 03:00:00+00:00,2025-10-06 03:30:00+00:00,
2.22,2.331,2025-10-06 03:30:00+00:00,2025-10-06 04:00:00+00:00,
11.85,12.4425,2025-10-06 04:00:00+00:00,2025-10-06 04:30:00+00:00,
13.45,14.1225,2025-10-06 04:30:00+00:00,2025-10-06 05:00:00+00:00,
15.59,16.3695,2025-10-06 05:00:00+00:00,2025-10-06 05:30:00+00:00,
17.0,17.85,2025-10-06 05:30:00+00:00,2025-10-06 06:00:00+00:00,
19.72,20.706,2025-10-06 06:00:00+00:00,2025-10-06 06:30:00+00:00,
22.2,23.31,2025-10-06 06:30:00+00:00,2025-10-06 07:00:00+00:00,
21.46,22.533,2025-10-06 07:00:00+00:00,2025-10-06 07:30:00+00:00,
19.74,20.727,2025-10-06 07:30:00+00:00,2025-10-06 08:00:00+00:00,
19.0,19.95,2025-10-06 08:00:00+00:00,2025-10-06 08:30:00+00:00,
16.51,17.3355,2025-10-06 08:30:00+00:00,2025-10-06 09:00:00+00:00,
15.68,16.464,2025-10-06 09:00:00+00:00,2025-10-06 09:30:00+00:00,
14.45,15.1725,2025-10-06 09:30:00+00:00,2025-10-06 10:00:00+00:00,
14.8,15.54,2025-10-06 10:00:00+00:00,2025-10-06 10:30:00+00:00,
13.2,13.86,2025-10-06 10:30:00+00:00,2025-10-06 11:00:00+00:00,
13.44,14.112,2025-10-06 11:00:00+00:00,2025-10-06 11:30:00+00:00,
13.0,13.65,2025-10-06 11:30:00+00:00,2025-10-06 12:00:00+00:00,
13.0,13.65,2025-10-06 12:00:00+00:00,2025-10-06 12:30:00+00:00,
12.81,13.4505,2025-10-06 12:30:00+00:00,2025-10-06 13:00:00+00:00,
13.0,13.65,2025-10-06 13:00:00+00:00,2025-10-06 13:30:00+00:00,
13.32,13.986,2025-10-06 13:30:00+00:00,2025-10-06 14:00:00+00:00,
13.0,13.65,2025-10-06 14:00:00+00:00,2025-10-06 14:30:00+00:00,
13.5,14.175,2025-10-06 14:30:00+00:00,2025-10-06 15:00:00+00:00,
28.09,29.4945,2025-10-06 15:00:00+00:00,2025-10-06 15:30:00+00:00,
28.09,29.4945,2025-10-06 15:30:00+00:00,2025-10-06 16:00:00+00:00,
28.35,29.7675,2025-10-06 16:00:00+00:00,2025-10-06 16:30:00+00:00,
32.45,34.0725,2025-10-06 16:30:00+00:00,2025-10-06 17:00:00+00:00,
35.93,37.7265,2025-10-06 17:00:00+00:00,2025-10-06 17:30:00+00:00,
36.73,38.5665,2025-10-06 17:30:00+00:00,2025-10-06 18:00:00+00:00,
24.6,25.83,2025-10-06 18:00:00+00:00,2025-10-06 18:30:00+00:00,
22.89,24.0345,2025-10-06 18:30:00+00:00,2025-10-06 19:00:00+00:00,
20.2,21.21,2025-10-06 19:00:00+00:00,2025-10-06 19:30:00+00:00,
17.81,18.7005,2025-10-06 19:30:00+00:00,2025-10-06 20:00:00+00:00,
17.22,18.081,2025-10-06 20:00:00+00:00,2025-10-06 20:30:00+00:00,
15.33,16.0965,2025-10-06 20:30:00+00:00,2025-10-06 21:00:00+00:00,
16.0,16.8,2025-10-06 21:00:00+00:00,2025-10-06 21:30:00+00:00,
16.05,16.8525,2025-10-06 21:30:00+00:00,2025-10-06 22:00:00+00:00,
16.6,17.43,2025-10-06 22:00:00+00:00,2025-10-06 22:30:00+00:00,
15.26,16.023,2025-10-06 22:30:00+00:00,2025-10-06 23:00:00+00:00,
15.2,15.96,2025-10-06 23:00:00+00:00,2025-10-06 23:30:00+00:00,
14.43,15.1515,2025-10-06 23:30:00+00:00,2025-10-07 00:00:00+00:00,
15.03,15.7815,2025-10-07 00:00:00+00:00,2025-10-07 00:30:00+00:00,
14.44,15.162,2025-10-07 00:30:00+00:00,2025-10-07 01:00:00+00:00,
13.54,14.217,2025-10-07 01:00:00+00:00,2025-10-07 01:30:00+00:00,
13.03,13.6815,2025-10-07 01:30:00+00:00,2025-10-07 02:00:00+00:00,
13.51,14.1855,2025-10-07 02:00:00+00:00,2025-10-07 02:30:00+00:00,
12.91,13.5555,2025-10-07 02:30:00+00:00,2025-10-07 03:00:00+00:00,
13.42,14.091,2025-10-07 03:00:00+00:00,2025-10-07 03:30:00+00:00,
13.57,14.2485,2025-10-07 03:30:00+00:00,2025-10-07 04:00:00+00:00,
16.0,16.8,2025-10-07 04:00:00+00:00,2025-10-07 04:30:00+00:00,
15.8,16.59,2025-10-07 04:30:00+00:00,2025-10-07 05:00:00+00:00,
19.0,19.95,2025-10-07 05:00:00+00:00,2025-10-07 05:30:00+00:00,
19.2,20.16,2025-10-07 05:30:00+00:00,2025-10-07 06:00:00+00:00,
18.4,19.32,2025-10-07 06:00:00+00:00,2025-10-07 06:30:00+00:00,
20.8,21.84,2025-10-07 06:30:00+00:00,2025-10-07 07:00:00+00:00,
20.26,21.273,2025-10-07 07:00:00+00:00,2025-10-07 07:30:00+00:00,
20.26,21.273,2025-10-07 07:30:00+00:00,2025-10-07 08:00:00+00:00,
19.82,20.811,2025-10-07 08:00:00+00:00,2025-10-07 08:30:00+00:00,
19.3,20.265,2025-10-07 08:30:00+00:00,2025-10-07 09:00:00+00:00,
17.16,18.018,2025-10-07 09:00:00+00:00,2025-10-07 09:30:00+00:00,
16.88,17.724,2025-10-07 09:30:00+00:00,2025-10-07 10:00:00+00:00,
16.19,16.9995,2025-10-07 10:00:00+00:00,2025-10-07 10:30:00+00:00,
15.4,16.17,2025-10-07 10:30:00+00:00,2025-10-07 11:00:00+00:00,
15.61,16.3905,2025-10-07 11:00:00+00:00,2025-10-07 11:30:00+00:00,
15.2,15.96,2025-10-07 11:30:00+00:00,2025-10-07 12:00:00+00:00,
15.05,15.8025,2025-10-07 12:00:00+00:00,2025-10-07 12:30:00+00:00,
15.14,15.897,2025-10-07 12:30:00+00:00,2025-10-07 13:00:00+00:00,
15.74,16.527,2025-10-07 13:00:00+00:00,2025-10-07 13:30:00+00:00,
16.7,17.535,2025-10-07 13:30:00+00:00,2025-10-07 14:00:00+00:00,
18.48,19.404,2025-10-07 14:00:00+00:00,2025-10-07 14:30:00+00:00,
17.26,18.123,2025-10-07 14:30:00+00:00,2025-10-07 15:00:00+00:00,
27.2,28.56,2025-10-07 15:00:00+00:00,2025-10-07 15:30:00+00:00,
31.66,33.243,2025-10-07 15:30:00+00:00,2025-10-07 16:00:00+00:00,
35.26,37.023,2025-10-07 16:00:00+00:00,2025-10-07 16:30:00+00:00,
36.62,38.451,2025-10-07 16:30:00+00:00,2025-10-07 17:00:00+00:00,
37.65,39.5325,2025-10-07 17:00:00+00:00,2025-10-07 17:30:00+00:00,
40.16,42.168,2025-10-07 17:30:00+00:00,2025-10-07 18:00:00+00:00,
25.68,26.964,2025-10-07 18:00:00+00:00,2025-10-07 18:30:00+00:00,
24.49,25.7145,2025-10-07 18:30:00+00:00,2025-10-07 19:00:00+00:00,
21.21,22.2705,2025-10-07 19:00:00+00:00,2025-10-07 19:30:00+00:00,
18.1,19.005,2025-10-07 19:30:00+00:00,2025-10-07 20:00:00+00:00,
18.03,18.9315,2025-10-07 20:00:00+00:00,2025-10-07 20:30:00+00:00,
16.47,17.2935,2025-10-07 20:30:00+00:00,2025-10-07 21:00:00+00:00,
17.32,18.186,2025-10-07 21:00:00+00:00,2025-10-07 21:30:00+00:00,
16.0,16.8,2025-10-07 21:30:00+00:00,2025-10-07 22:00:00+00:00,
17.28,18.144,2025-10-07 22:00:00+00:00,2025-10-07 22:30:00+00:00,
17.21,18.0705,2025-10-07 22:30:00+00:00,2025-10-07 23:00:00+00:00,
16.8,17.64,2025-10-07 23:00:00+00:00,2025-10-07 23:30:00+00:00,
16.2,17.01,2025-10-07 23:30:00+00:00,2025-10-08 00:00:00+00:00,
16.78,17.619,2025-10-08 00:00:00+00:00,2025-10-08 00:30:00+00:00,
16.71,17.5455,2025-10-08 00:30:00+00:00,2025-10-08 01:00:00+00:00,
15.2,15.96,2025-10-08 01:00:00+00:00,2025-10-08 01:30:00+00:00,
15.0,15.75,2025-10-08 01:30:00+00:00,2025-10-08 02:00:00+00:00,
14.82,15.561,2025-10-08 02:00:00+00:00,2025-10-08 02:30:00+00:00,
14.7,15.435,2025-10-08 02:30:00+00:00,2025-10-08 03:00:00+00:00,
15.06,15.813,2025-10-08 03:00:00+00:00,2025-10-08 03:30:00+00:00,
14.9,15.645,2025-10-08 03:30:00+00:00,2025-10-08 04:00:00+00:00,
16.62,17.451,2025-10-08 04:00:00+00:00,2025-10-08 04:30:00+00:00,
16.4,17.22,2025-10-08 04:30:00+00:00,2025-10-08 05:00:00+00:00,
19.0,19.95,2025-10-08 05:00:00+00:00,2025-10-08 05:30:00+00:00,
22.07,23.1735,2025-10-08 05:30:00+00:00,2025-10-08 06:00:00+00:00,
23.64,24.822,2025-10-08 06:00:00+00:00,2025-10-08 06:30:00+00:00,
24.4,25.62,2025-10-08 06:30:00+00:00,2025-10-08 07:00:00+00:00,
21.6,22.68,2025-10-08 07:00:00+00:00,2025-10-08 07:30:00+00:00,
23.24,24.402,2025-10-08 07:30:00+00:00,2025-10-08 08:00:00+00:00,
22.0,23.1,2025-10-08 08:00:00+00:00,2025-10-08 08:30:00+00:00,
19.2,20.16,2025-10-08 08:30:00+00:00,2025-10-08 09:00:00+00:00,
17.96,18.858,2025-10-08 09:00:00+00:00,2025-10-08 09:30:00+00:00,
16.56,17.388,2025-10-08 09:30:00+00:00,2025-10-08 10:00:00+00:00,
15.92,16.716,2025-10-08 10:00:00+00:00,2025-10-08 10:30:00+00:00,
15.2,15.96,2025-10-08 10:30:00+00:00,2025-10-08 11:00:00+00:00,
15.5,16.275,2025-10-08 11:00:00+00:00,2025-10-08 11:30:00+00:00,
14.9,15.645,2025-10-08 11:30:00+00:00,2025-10-08 12:00:00+00:00,
14.98,15.729,2025-10-08 12:00:00+00:00,2025-10-08 12:30:00+00:00,
14.9,15.645,2025-10-08 12:30:00+00:00,2025-10-08 13:00:00+00:00,
15.35,16.1175,2025-10-08 13:00:00+00:00,2025-10-08 13:30:00+00:00,
14.95,15.6975,2025-10-08 13:30:00+00:00,2025-10-08 14:00:00+00:00,
15.38,16.149,2025-10-08 14:00:00+00:00,2025-10-08 14:30:00+00:00,
15.4,16.17,2025-10-08 14:30:00+00:00,2025-10-08 15:00:00+00:00,
27.4,28.77,2025-10-08 15:00:00+00:00,2025-10-08 15:30:00+00:00,
30.64,32.172,2025-10-08 15:30:00+00:00,2025-10-08 16:00:00+00:00,
31.86,33.453,2025-10-08 16:00:00+00:00,2025-10-08 16:30:00+00:00,
35.46,37.233,2025-10-08 16:30:00+00:00,2025-10-08 17:00:00+00:00,
36.0,37.8,2025-10-08 17:00:00+00:00,2025-10-08 17:30:00+00:00,
37.2,39.06,2025-10-08 17:30:00+00:00,2025-10-08 18:00:00+00:00,
23.6,24.78,2025-10-08 18:00:00+00:00,2025-10-08 18:30:00+00:00,
20.94,21.987,2025-10-08 18:30:00+00:00,2025-10-08 19:00:00+00:00,
20.44,21.462,2025-10-08 19:00:00+00:00,2025-10-08 19:30:00+00:00,
19.2,20.16,2025-10-08 19:30:00+00:00,2025-10-08 20:00:00+00:00,
17.87,18.7635,2025-10-08 20:00:00+00:00,2025-10-08 20:30:00+00:00,
15.78,16.569,2025-10-08 20:30:00+00:00,2025-10-08 21:00:00+00:00,
15.4,16.17,2025-10-08 21:00:00+00:00,2025-10-08 21:30:00+00:00,
14.9,15.645,2025-10-08 21:30:00+00:00,2025-10-08 22:00:00+00:00,
16.5,17.325,2025-10-08 22:00:00+00:00,2025-10-08 22:30:00+00:00,
16.21,17.0205,2025-10-08 22:30:00+00:00,2025-10-08 23:00:00+00:00,
17.18,18.039,2025-10-08 23:00:00+00:00,2025-10-08 23:30:00+00:00,
15.76,16.548,2025-10-08 23:30:00+00:00,2025-10-09 00:00:00+00:00,
15.16,15.918,2025-10-09 00:00:00+00:00,2025-10-09 00:30:00+00:00,
15.12,15.876,2025-10-09 00:30:00+00:00,2025-10-09 01:00:00+00:00,
15.48,16.254,2025-10-09 01:00:00+00:00,2025-10-09 01:30:00+00:00,
15.07,15.8235,2025-10-09 01:30:00+00:00,2025-10-09 02:00:00+00:00,
16.0,16.8,2025-10-09 02:00:00+00:00,2025-10-09 02:30:00+00:00,
15.47,16.2435,2025-10-09 02:30:00+00:00,2025-10-09 03:00:00+00:00,
15.6,16.38,2025-10-09 03:00:00+00:00,2025-10-09 03:30:00+00:00,
15.0,15.75,2025-10-09 03:30:00+00:00,2025-10-09 04:00:00+00:00,
15.8,16.59,2025-10-09 04:00:00+00:00,2025-10-09 04:30:00+00:00,
15.69,16.4745,2025-10-09 04:30:00+00:00,2025-10-09 05:00:00+00:00,
17.2,18.06,2025-10-09 05:00:00+00:00,2025-10-09 05:30:00+00:00,
20.21,21.2205,2025-10-09 05:30:00+00:00,2025-10-09 06:00:00+00:00,
22.81,23.9505,2025-10-09 06:00:00+00:00,2025-10-09 06:30:00+00:00,
23.94,25.137,2025-10-09 06:30:00+00:00,2025-10-09 07:00:00+00:00,
23.02,24.171,2025-10-09 07:00:00+00:00,2025-10-09 07:30:00+00:00,
21.96,23.058,2025-10-09 07:30:00+00:00,2025-10-09 08:00:00+00:00,
19.2,20.16,2025-10-09 08:00:00+00:00,2025-10-09 08:30:00+00:00,
17.08,17.934,2025-10-09 08:30:00+00:00,2025-10-09 09:00:00+00:00,
16.0,16.8,2025-10-09 09:00:00+00:00,2025-10-09 09:30:00+00:00,
16.14,16.947,2025-10-09 09:30:00+00:00,2025-10-09 10:00:00+00:00,
15.93,16.7265,2025-10-09 10:00:00+00:00,2025-10-09 10:30:00+00:00,
15.22,15.981,2025-10-09 10:30:00+00:00,2025-10-09 11:00:00+00:00,
14.8,15.54,2025-10-09 11:00:00+00:00,2025-10-09 11:30:00+00:00,
15.0,15.75,2025-10-09 11:30:00+00:00,2025-10-09 12:00:00+00:00,
14.41,15.1305,2025-10-09 12:00:00+00:00,2025-10-09 12:30:00+00:00,
13.99,14.6895,2025-10-09 12:30:00+00:00,2025-10-09 13:00:00+00:00,
13.6,14.28,2025-10-09 13:00:00+00:00,2025-10-09 13:30:00+00:00,
13.8,14.49,2025-10-09 13:30:00+00:00,2025-10-09 14:00:00+00:00,
15.4,16.17,2025-10-09 14:00:00+00:00,2025-10-09 14:30:00+00:00,
16.4,17.22,2025-10-09 14:30:00+00:00,2025-10-09 15:00:00+00:00,
29.03,30.4815,2025-10-09 15:00:00+00:00,2025-10-09 15:30:00+00:00,
28.43,29.8515,2025-10-09 15:30:00+00:00,2025-10-09 16:00:00+00:00,
31.62,33.201,2025-10-09 16:00:00+00:00,2025-10-09 16:30:00+00:00,
35.5,37.275,2025-10-09 16:30:00+00:00,2025-10-09 17:00:00+00:00,
34.28,35.994,2025-10-09 17:00:00+00:00,2025-10-09 17:30:00+00:00,
35.8,37.59,2025-10-09 17:30:00+00:00,2025-10-09 18:00:00+00:00,
21.4,22.47,2025-10-09 18:00:00+00:00,2025-10-09 18:30:00+00:00,
20.2,21.21,2025-10-09 18:30:00+00:00,2025-10-09 19:00:00+00:00,
18.61,19.5405,2025-10-09 19:00:00+00:00,2025-10-09 19:30:00+00:00,
17.38,18.249,2025-10-09 19:30:00+00:00,2025-10-09 20:00:00+00:00,
18.86,19.803,2025-10-09 20:00:00+00:00,2025-10-09 20:30:00+00:00,
17.33,18.1965,2025-10-09 20:30:00+00:00,2025-10-09 21:00:00+00:00,
16.4,17.22,2025-10-09 21:00:00+00:00,2025-10-09 21:30:00+00:00,
13.56,14.238,2025-10-09 21:30:00+00:00,2025-10-09 22:00:00+00:00,
16.88,17.724,2025-10-09 22:00:00+00:00,2025-10-09 22:30:00+00:00,
14.76,15.498,2025-10-09 22:30:00+00:00,2025-10-09 23:00:00+00:00,
